no,timestamp,type,times,amount
154,2019-01-17 10:59:55,BB,420,213
154,2019-01-17 11:25:50,BB,266,216
154,2019-01-17 11:42:43,BB,96,206
154,2019-01-17 11:48:23,RB,6,88
154,2019-01-17 11:50:54,RB,4,90
154,2019-01-17 11:53:27,BB,1,190
154,2019-01-17 12:09:17,RB,149,90
154,2019-01-17 12:11:30,BB,1,191
154,2019-01-17 13:37:10,BB,1001,226
154,2019-01-17 13:52:04,RB,70,93
154,2019-01-17 14:24:18,BB,361,231
154,2019-01-17 14:29:27,BB,1,221
154,2019-01-17 14:34:28,BB,1,227
154,2019-01-17 14:40:23,BB,14,197
154,2019-01-17 14:48:48,RB,6,79
154,2019-01-17 14:52:37,BB,9,204
154,2019-01-17 14:58:38,BB,13,213
154,2019-01-17 15:13:31,BB,15,177
154,2019-01-17 15:27:15,BB,0,215
154,2019-01-17 15:32:25,BB,1,211
154,2019-01-17 15:38:53,BB,3,225
154,2019-01-17 15:46:23,BB,33,231
154,2019-01-17 15:53:15,RB,9,105
154,2019-01-17 15:57:22,BB,29,195
154,2019-01-17 16:04:05,BB,21,211
154,2019-01-17 16:12:00,RB,5,93
154,2019-01-17 16:22:44,BB,116,225
154,2019-01-17 16:42:32,BB,144,175
154,2019-01-17 16:56:43,RB,77,97
154,2019-01-17 18:04:40,BB,492,201
154,2019-01-17 18:09:50,BB,1,223
154,2019-01-17 18:22:31,BB,72,208
155,2019-01-17 09:04:40,BB,32,249
155,2019-01-17 09:14:50,BB,66,227
155,2019-01-17 09:52:59,BB,372,206
155,2019-01-17 10:01:23,BB,1,191
155,2019-01-17 10:09:57,RB,4,85
155,2019-01-17 10:16:46,BB,7,213
155,2019-01-17 10:23:47,RB,3,107
155,2019-01-17 10:30:03,BB,49,218
155,2019-01-17 10:35:55,RB,4,68
155,2019-01-17 10:38:43,BB,7,201
155,2019-01-17 10:44:53,BB,7,195
155,2019-01-17 10:51:33,RB,7,107
155,2019-01-17 10:57:42,BB,18,178
155,2019-01-17 11:03:37,BB,1,175
155,2019-01-17 11:09:44,BB,1,215
155,2019-01-17 11:15:36,BB,1,221
155,2019-01-17 12:57:23,BB,573,197
155,2019-01-17 13:06:58,BB,32,217
155,2019-01-17 13:14:36,BB,13,204
155,2019-01-17 13:20:11,BB,1,210
155,2019-01-17 13:26:44,BB,3,170
155,2019-01-17 13:34:37,BB,0,232
155,2019-01-17 13:40:41,RB,5,88
155,2019-01-17 14:22:20,BB,450,219
155,2019-01-17 14:52:16,BB,280,210
155,2019-01-17 14:57:59,BB,3,227
155,2019-01-17 15:07:15,BB,46,244
155,2019-01-17 15:31:46,BB,224,204
155,2019-01-17 15:57:04,BB,204,231
155,2019-01-17 16:02:31,RB,2,70
155,2019-01-17 16:05:02,BB,2,183
155,2019-01-17 16:11:57,BB,1,218
155,2019-01-17 16:18:43,BB,18,216
155,2019-01-17 16:24:32,BB,3,233
155,2019-01-17 17:26:11,BB,541,208
156,2019-01-17 13:02:45,BB,738,211
156,2019-01-17 13:25:49,RB,187,96
156,2019-01-17 13:28:42,BB,7,211
156,2019-01-17 13:34:07,BB,4,241
156,2019-01-17 13:40:53,BB,15,217
156,2019-01-17 14:11:07,RB,283,81
156,2019-01-17 14:13:34,RB,2,85
156,2019-01-17 14:21:32,RB,61,93
156,2019-01-17 14:27:45,RB,54,79
156,2019-01-17 14:31:04,BB,13,208
156,2019-01-17 14:36:25,BB,4,176
156,2019-01-17 14:43:17,RB,18,81
156,2019-01-17 14:46:09,BB,8,238
156,2019-01-17 14:51:40,BB,3,223
156,2019-01-17 14:57:16,BB,3,178
156,2019-01-17 15:03:50,BB,20,182
156,2019-01-17 15:46:26,RB,476,85
156,2019-01-17 16:40:01,BB,728,223
156,2019-01-17 16:46:50,RB,24,90
156,2019-01-17 16:51:27,RB,6,76
156,2019-01-17 17:03:56,BB,149,204
156,2019-01-17 17:09:17,BB,1,204
156,2019-01-17 17:14:48,BB,4,241
156,2019-01-17 17:20:19,RB,6,88
156,2019-01-17 17:22:41,BB,1,228
156,2019-01-17 17:27:59,BB,3,192
156,2019-01-17 17:34:33,BB,21,204
156,2019-01-17 17:39:43,BB,0,229
156,2019-01-17 17:46:26,BB,24,213
156,2019-01-17 17:52:21,BB,11,197
156,2019-01-17 17:58:03,BB,8,225
156,2019-01-17 18:03:07,RB,1,96
156,2019-01-17 18:05:37,RB,4,107
156,2019-01-17 18:08:02,RB,3,92
156,2019-01-17 18:10:24,BB,4,242
156,2019-01-17 18:16:15,BB,11,204
156,2019-01-17 18:21:40,BB,7,204
157,2019-01-17 09:24:04,BB,271,205
157,2019-01-17 09:29:07,BB,1,213
157,2019-01-17 09:45:40,BB,158,210
157,2019-01-17 09:56:40,RB,78,110
157,2019-01-17 10:32:58,RB,417,101
157,2019-01-17 10:35:28,BB,5,209
157,2019-01-17 10:43:20,BB,41,209
157,2019-01-17 11:25:50,BB,390,231
157,2019-01-17 12:54:54,BB,1006,221
157,2019-01-17 13:03:40,BB,51,196
157,2019-01-17 13:20:17,BB,148,231
157,2019-01-17 13:26:04,RB,11,100
157,2019-01-17 13:29:48,BB,21,205
157,2019-01-17 13:35:04,BB,4,201
157,2019-01-17 13:41:14,BB,15,205
157,2019-01-17 13:46:33,RB,5,113
157,2019-01-17 13:49:30,BB,9,208
157,2019-01-17 13:54:40,BB,0,244
157,2019-01-17 14:00:47,RB,13,84
157,2019-01-17 14:03:02,RB,2,89
157,2019-01-17 14:05:33,BB,5,192
157,2019-01-17 14:10:43,BB,1,211
157,2019-01-17 14:15:55,BB,3,227
157,2019-01-17 14:33:07,BB,168,252
157,2019-01-17 14:38:17,BB,0,227
157,2019-01-17 14:43:26,RB,3,111
157,2019-01-17 14:46:15,RB,9,99
157,2019-01-17 14:48:54,BB,9,223
157,2019-01-17 15:00:02,BB,86,201
157,2019-01-17 15:08:12,BB,29,223
157,2019-01-17 15:16:55,RB,37,89
157,2019-01-17 15:34:37,BB,218,177
157,2019-01-17 16:19:01,BB,424,193
157,2019-01-17 16:40:28,BB,201,212
157,2019-01-17 17:29:14,BB,518,206
157,2019-01-17 18:14:38,BB,3,241
158,2019-01-17 10:49:45,RB,244,99
158,2019-01-17 10:53:16,BB,18,235
158,2019-01-17 10:58:45,BB,5,186
158,2019-01-17 11:04:19,BB,4,190
158,2019-01-17 11:09:44,BB,3,199
158,2019-01-17 11:15:57,BB,12,209
158,2019-01-17 11:21:10,BB,2,203
158,2019-01-17 11:28:11,BB,25,211
158,2019-01-17 11:34:30,BB,11,217
158,2019-01-17 11:39:49,BB,1,182
158,2019-01-17 11:45:17,BB,1,219
158,2019-01-17 11:50:39,BB,1,213
158,2019-01-17 11:57:28,BB,20,211
158,2019-01-17 12:03:13,BB,6,239
158,2019-01-17 12:09:26,RB,6,99
158,2019-01-17 12:14:24,RB,32,97
158,2019-01-17 12:17:34,RB,13,89
158,2019-01-17 12:20:34,BB,10,219
158,2019-01-17 12:30:02,BB,57,203
158,2019-01-17 12:52:51,BB,143,187
158,2019-01-17 12:58:54,BB,11,216
158,2019-01-17 13:04:22,BB,5,187
158,2019-01-17 13:09:49,RB,2,103
158,2019-01-17 13:12:29,BB,7,211
158,2019-01-17 13:18:50,BB,14,184
158,2019-01-17 13:25:37,BB,20,220
158,2019-01-17 13:32:10,BB,17,241
158,2019-01-17 13:53:13,BB,189,207
158,2019-01-17 13:58:41,BB,2,231
158,2019-01-17 14:03:53,BB,1,207
158,2019-01-17 14:10:03,RB,14,102
158,2019-01-17 14:50:40,BB,469,208
158,2019-01-17 14:56:19,BB,2,203
158,2019-01-17 15:01:38,BB,1,189
158,2019-01-17 15:06:54,BB,1,211
158,2019-01-17 15:12:04,BB,1,187
158,2019-01-17 15:34:40,RB,207,79
158,2019-01-17 15:58:52,BB,276,257
158,2019-01-17 17:18:37,BB,885,235
158,2019-01-17 18:03:07,RB,476,71
158,2019-01-17 18:05:28,BB,1,221
158,2019-01-17 18:11:25,BB,10,249
158,2019-01-17 18:19:48,BB,41,187
159,2019-01-17 10:06:34,RB,631,95
159,2019-01-17 11:16:57,BB,403,238
159,2019-01-17 11:31:21,RB,75,107
159,2019-01-17 11:41:04,RB,103,103
159,2019-01-17 11:55:12,RB,158,98
159,2019-01-17 11:57:55,BB,6,229
159,2019-01-17 12:12:54,RB,139,93
159,2019-01-17 12:17:43,BB,38,210
159,2019-01-17 12:30:24,RB,100,96
159,2019-01-17 12:39:25,BB,65,221
159,2019-01-17 13:21:24,BB,407,202
159,2019-01-17 15:01:11,RB,934,82
159,2019-01-17 15:07:21,RB,44,76
159,2019-01-17 15:16:28,BB,75,223
159,2019-01-17 15:34:43,BB,125,204
159,2019-01-17 15:41:55,BB,21,194
159,2019-01-17 15:50:21,BB,30,217
159,2019-01-17 15:58:28,RB,26,101
159,2019-01-17 17:46:59,BB,420,196
159,2019-01-17 18:07:02,RB,175,97
159,2019-01-17 18:09:23,BB,1,226
159,2019-01-17 18:16:51,RB,32,85
159,2019-01-17 18:21:40,BB,33,226
160,2019-01-17 12:08:26,BB,480,184
160,2019-01-17 13:33:34,BB,329,213
160,2019-01-17 13:46:12,BB,88,224
160,2019-01-17 13:52:01,RB,12,91
160,2019-01-17 13:55:16,BB,13,212
160,2019-01-17 14:01:26,BB,4,219
160,2019-01-17 14:18:38,BB,125,239
160,2019-01-17 14:23:57,BB,1,195
160,2019-01-17 14:30:16,RB,5,81
160,2019-01-17 14:35:01,BB,32,209
160,2019-01-17 14:43:59,RB,41,93
160,2019-01-17 14:53:22,RB,78,95
160,2019-01-17 15:11:15,BB,171,226
160,2019-01-17 15:37:37,BB,233,200
160,2019-01-17 15:52:42,BB,118,227
160,2019-01-17 16:25:56,BB,302,242
160,2019-01-17 16:31:15,RB,3,81
160,2019-01-17 16:34:06,RB,8,97
160,2019-01-17 16:36:48,BB,8,218
160,2019-01-17 16:43:11,BB,1,223
160,2019-01-17 16:49:48,BB,1,217
160,2019-01-17 16:55:15,BB,7,217
160,2019-01-17 17:00:31,BB,1,205
160,2019-01-17 17:08:20,RB,20,97
160,2019-01-17 17:10:45,BB,1,210
160,2019-01-17 17:16:19,BB,6,220
160,2019-01-17 17:22:32,RB,1,99
160,2019-01-17 17:25:38,BB,13,212
160,2019-01-17 17:31:27,RB,1,94
160,2019-01-17 17:33:57,BB,4,212
160,2019-01-17 17:47:56,BB,97,227
161,2019-01-17 09:43:46,RB,44,99
161,2019-01-17 11:12:54,RB,368,111
161,2019-01-17 11:43:19,BB,151,196
161,2019-01-17 12:44:59,BB,362,203
161,2019-01-17 13:09:04,BB,106,215
161,2019-01-17 14:25:06,RB,557,99
161,2019-01-17 14:46:18,RB,170,83
161,2019-01-17 14:59:20,BB,129,203
161,2019-01-17 15:06:45,BB,13,195
161,2019-01-17 15:15:07,BB,1,198
161,2019-01-17 15:21:56,BB,2,227
161,2019-01-17 16:06:05,BB,232,228
161,2019-01-17 16:14:15,RB,8,103
161,2019-01-17 16:33:15,RB,95,79
161,2019-01-17 16:36:48,BB,21,218
162,2019-01-17 09:17:03,RB,21,93
162,2019-01-17 09:51:56,BB,130,211
162,2019-01-17 09:58:16,BB,2,207
162,2019-01-17 10:04:21,BB,6,209
162,2019-01-17 10:09:39,BB,1,220
162,2019-01-17 10:15:16,BB,3,222
162,2019-01-17 10:21:32,RB,15,85
162,2019-01-17 10:24:05,BB,3,232
162,2019-01-17 10:29:36,BB,3,199
162,2019-01-17 13:15:15,BB,831,217
162,2019-01-17 13:21:39,BB,1,192
162,2019-01-17 13:27:29,BB,3,218
